application_id,period,age,income_sgd,loan_amount_sgd,loan_tenure_months,credit_history_months,num_existing_loans,employment_status,gender,ethnicity,postal_district,debt_to_income,model_score,approved,actual_default
TRN-00967,2022-2023 (Training),31,76438,80093,12,218,2,Self-Employed,M,Chinese,1,1.0478,0.7461,1,0
TRN-00968,2022-2023 (Training),26,50028,56952,84,174,4,Salaried,F,Chinese,3,0.1626,0.7573,1,0
TRN-00969,2022-2023 (Training),44,26236,41719,84,0,3,Unemployed,F,Chinese,19,0.2272,0.4404,0,0
TRN-00970,2022-2023 (Training),31,23386,53737,60,142,0,Self-Employed,F,Chinese,1,0.4596,0.6355,1,1
TRN-00971,2022-2023 (Training),65,20054,112271,84,110,1,Self-Employed,M,Indian,4,0.7998,0.7466,1,1
TRN-00972,2022-2023 (Training),23,117400,72839,84,218,2,Salaried,F,Chinese,24,0.0886,0.8396,1,0
TRN-00973,2022-2023 (Training),34,79576,52931,36,207,3,Salaried,M,Chinese,11,0.2217,0.7997,1,0
TRN-00974,2022-2023 (Training),61,45986,44925,48,20,1,Salaried,M,Chinese,7,0.2442,0.9511,1,0
TRN-00975,2022-2023 (Training),23,37336,92745,12,128,2,Salaried,F,Indian,7,2.4841,0.8031,1,0
TRN-00976,2022-2023 (Training),41,34739,131298,48,92,4,Salaried,F,Chinese,14,0.9449,0.6739,1,1
TRN-00977,2022-2023 (Training),22,94460,98709,12,194,1,Contract,M,Chinese,15,1.045,0.699,1,0
TRN-00978,2022-2023 (Training),58,153684,47287,36,139,2,Salaried,M,Chinese,5,0.1026,0.9856,1,0
TRN-00979,2022-2023 (Training),30,34090,112252,60,123,3,Self-Employed,M,Malay,14,0.6586,0.6155,1,0
TRN-00980,2022-2023 (Training),38,97056,114323,12,155,3,Salaried,F,Chinese,13,1.1779,0.6548,1,1
TRN-00981,2022-2023 (Training),30,49851,17803,12,38,2,Salaried,F,Chinese,20,0.3571,0.7645,1,0
TRN-00982,2022-2023 (Training),32,43154,123819,12,164,4,Contract,M,Chinese,26,2.8692,0.6823,1,1
TRN-00983,2022-2023 (Training),36,120876,98361,36,222,2,Self-Employed,F,Chinese,22,0.2712,0.7967,1,0
TRN-00984,2022-2023 (Training),45,48722,18698,48,59,0,Salaried,M,Chinese,18,0.0959,0.9531,1,0
TRN-00985,2022-2023 (Training),59,58560,20376,36,158,2,Salaried,F,Chinese,1,0.116,0.9867,1,0
TRN-00986,2022-2023 (Training),56,56895,18117,12,185,2,Salaried,F,Chinese,13,0.3184,0.9437,1,0
TRN-00987,2022-2023 (Training),51,18483,53786,84,224,3,Salaried,M,Chinese,23,0.4157,0.7794,1,0
TRN-00988,2022-2023 (Training),52,58281,118005,12,96,4,Salaried,M,Chinese,20,2.0248,0.6972,1,0
TRN-00989,2022-2023 (Training),26,34974,71480,84,238,2,Salaried,M,Chinese,7,0.292,0.8519,1,0
TRN-00990,2022-2023 (Training),65,20895,137583,60,103,1,Self-Employed,F,Chinese,6,1.3169,0.7738,1,0
TRN-00991,2022-2023 (Training),35,35944,58233,36,138,3,Salaried,M,Chinese,27,0.54,0.5111,1,0
TRN-00992,2022-2023 (Training),32,35766,116022,84,109,3,Salaried,F,Chinese,9,0.4634,0.7239,1,1
TRN-00993,2022-2023 (Training),30,90937,97529,36,28,2,Self-Employed,M,Chinese,10,0.3575,0.6159,1,0
TRN-00994,2022-2023 (Training),55,25892,105919,24,88,1,Contract,F,Malay,22,2.0454,0.7549,1,0
TRN-00995,2022-2023 (Training),33,30518,88533,48,118,2,Contract,M,Chinese,3,0.7253,0.5856,1,1
TRN-00996,2022-2023 (Training),56,56456,74407,24,140,1,Contract,M,Chinese,7,0.659,0.7293,1,1
TRN-00997,2022-2023 (Training),56,22126,78809,84,50,3,Salaried,M,Chinese,25,0.5088,0.7575,1,0
TRN-00998,2022-2023 (Training),22,33010,22229,24,107,1,Salaried,M,Chinese,11,0.3367,0.9222,1,0
TRN-00999,2022-2023 (Training),61,18057,47176,48,181,2,Contract,M,Malay,26,0.6532,0.6304,1,0
TRN-01000,2022-2023 (Training),43,85136,99825,84,146,0,Contract,F,Malay,12,0.1675,0.8021,1,0
TRN-01001,2022-2023 (Training),50,40912,139332,60,57,0,Self-Employed,M,Chinese,12,0.6811,0.7163,1,1
TRN-01002,2022-2023 (Training),29,48554,102555,60,35,1,Salaried,M,Chinese,13,0.4224,0.7316,1,0
TRN-01003,2022-2023 (Training),32,84931,8145,48,27,2,Salaried,M,Chinese,22,0.024,0.7304,1,1
TRN-01004,2022-2023 (Training),62,31781,102289,48,195,4,Contract,M,Chinese,23,0.8046,0.6121,1,0
TRN-01005,2022-2023 (Training),58,40652,143874,84,130,0,Salaried,M,Indian,8,0.5056,0.8549,1,0
TRN-01006,2022-2023 (Training),35,26009,7263,36,229,3,Self-Employed,F,Chinese,4,0.0931,0.7284,1,0
TRN-01007,2022-2023 (Training),51,25975,62788,84,100,2,Contract,M,Chinese,21,0.3453,0.7445,1,0
TRN-01008,2022-2023 (Training),56,28216,144227,36,106,2,Self-Employed,M,Chinese,20,1.7038,0.6315,1,1
TRN-01009,2022-2023 (Training),42,36479,136994,36,88,0,Salaried,F,Indian,1,1.2518,0.7586,1,0
TRN-01010,2022-2023 (Training),58,38914,50344,36,168,4,Salaried,M,Chinese,6,0.4312,0.6501,1,1
TRN-01011,2022-2023 (Training),26,58289,127819,84,34,3,Salaried,F,Chinese,23,0.3133,0.9478,1,0
TRN-01012,2022-2023 (Training),40,28717,78352,12,92,4,Self-Employed,M,Chinese,2,2.7284,0.5661,1,0
TRN-01013,2022-2023 (Training),35,59383,45324,12,104,3,Salaried,M,Chinese,22,0.7632,0.6721,1,0
TRN-01014,2022-2023 (Training),47,65578,99075,60,220,0,Salaried,F,Chinese,14,0.3022,0.8978,1,0
TRN-01015,2022-2023 (Training),25,37023,82169,12,75,2,Salaried,M,Chinese,27,2.2194,0.5956,1,0
TRN-01016,2022-2023 (Training),46,30247,28384,12,226,3,Salaried,M,Chinese,18,0.9384,0.7402,1,0
TRN-01017,2022-2023 (Training),66,51588,8512,36,83,2,Unemployed,F,Chinese,10,0.055,0.5427,1,0
TRN-01018,2022-2023 (Training),63,43401,142138,36,208,1,Contract,M,Chinese,21,1.0917,0.5048,1,0
TRN-01019,2022-2023 (Training),46,55949,128775,48,75,1,Salaried,M,Chinese,1,0.5754,0.6401,1,0
TRN-01020,2022-2023 (Training),39,125733,83743,36,49,0,Contract,F,Other,3,0.222,0.8259,1,0
TRN-01021,2022-2023 (Training),61,51081,90642,84,99,0,Self-Employed,F,Chinese,20,0.2535,0.9084,1,0
TRN-01022,2022-2023 (Training),29,33405,134587,48,201,0,Self-Employed,M,Chinese,4,1.0072,0.6974,1,0
TRN-01023,2022-2023 (Training),60,28723,84858,48,209,1,Self-Employed,F,Chinese,18,0.7386,0.7044,1,0
TRN-01024,2022-2023 (Training),61,29397,59800,12,157,3,Self-Employed,M,Chinese,8,2.0342,0.6181,1,0
TRN-01025,2022-2023 (Training),35,20380,105364,36,71,4,Salaried,M,Chinese,22,1.7233,0.7206,1,0
TRN-01026,2022-2023 (Training),53,85789,7387,12,232,0,Salaried,F,Chinese,9,0.0861,0.9179,1,0
TRN-01027,2022-2023 (Training),59,12836,137871,36,114,4,Contract,M,Malay,22,3.5803,0.5911,1,0
TRN-01028,2022-2023 (Training),54,65700,124095,12,76,4,Salaried,M,Malay,19,1.8888,0.6541,1,1
TRN-01029,2022-2023 (Training),44,29119,40548,12,222,1,Salaried,M,Chinese,2,1.3925,0.7612,1,1
TRN-01030,2022-2023 (Training),36,36046,95450,12,120,3,Salaried,F,Chinese,9,2.648,0.6289,1,0
TRN-01031,2022-2023 (Training),54,28601,110669,84,197,1,Salaried,M,Chinese,3,0.5528,0.6253,1,0
TRN-01032,2022-2023 (Training),46,116718,85171,60,53,0,Salaried,M,Chinese,22,0.1459,0.958,1,0
TRN-01033,2022-2023 (Training),38,49503,50414,12,70,1,Self-Employed,F,Chinese,26,1.0184,0.6751,1,0
TRN-01034,2022-2023 (Training),54,78765,78071,24,84,1,Salaried,M,Chinese,2,0.4956,0.6235,1,0
TRN-01035,2022-2023 (Training),23,106971,117808,24,101,1,Salaried,M,Chinese,7,0.5507,0.6415,1,0
TRN-01036,2022-2023 (Training),35,54070,83591,24,106,0,Contract,F,Chinese,17,0.773,0.707,1,1
TRN-01037,2022-2023 (Training),61,23923,9297,84,178,0,Self-Employed,M,Chinese,25,0.0555,0.7183,1,0
TRN-01038,2022-2023 (Training),61,42942,114513,48,27,1,Salaried,M,Malay,17,0.6667,0.7622,1,1
TRN-01039,2022-2023 (Training),60,31402,133668,12,191,1,Salaried,M,Chinese,9,4.2567,0.8273,1,0
TRN-01040,2022-2023 (Training),27,36239,91479,24,107,4,Self-Employed,F,Indian,27,1.2622,0.5531,1,1
TRN-01041,2022-2023 (Training),27,46315,103752,84,212,3,Self-Employed,M,Chinese,1,0.32,0.7929,1,0
TRN-01042,2022-2023 (Training),24,45229,141080,48,20,4,Salaried,F,Chinese,1,0.7798,0.6496,1,1
TRN-01043,2022-2023 (Training),28,62772,120481,24,215,3,Contract,F,Chinese,8,0.9597,0.6036,1,1
TRN-01044,2022-2023 (Training),29,68485,72156,36,154,3,Self-Employed,M,Indian,17,0.3512,0.6233,1,0
TRN-01045,2022-2023 (Training),63,45229,65263,60,26,1,Contract,F,Chinese,8,0.2886,0.9038,1,0
TRN-01046,2022-2023 (Training),36,62447,123996,12,76,4,Salaried,M,Chinese,19,1.9856,0.5897,1,1
TRN-01047,2022-2023 (Training),50,35255,104252,60,49,3,Salaried,M,Malay,4,0.5914,0.6045,1,0
TRN-01048,2022-2023 (Training),54,107890,123632,60,156,3,Salaried,F,Chinese,18,0.2292,0.738,1,0
TRN-01049,2022-2023 (Training),51,34915,79855,36,166,0,Salaried,F,Malay,13,0.7624,0.8941,1,0
TRN-01050,2022-2023 (Training),60,100540,21575,36,56,3,Salaried,F,Malay,22,0.0715,0.8252,1,0
TRN-01051,2022-2023 (Training),48,20218,17204,36,118,1,Salaried,M,Chinese,7,0.2836,0.8541,1,0
TRN-01052,2022-2023 (Training),57,39017,16952,48,219,2,Self-Employed,F,Indian,26,0.1086,0.8334,1,0
TRN-01053,2022-2023 (Training),50,40191,88323,24,164,0,Salaried,F,Chinese,3,1.0988,0.6276,1,0
TRN-01054,2022-2023 (Training),59,57953,147712,12,220,2,Salaried,M,Indian,14,2.5488,0.7301,1,0
TRN-01055,2022-2023 (Training),54,82214,31437,36,63,1,Contract,F,Chinese,9,0.1275,0.8506,1,0
TRN-01056,2022-2023 (Training),58,23164,132129,84,47,2,Salaried,F,Chinese,3,0.8149,0.6822,1,0
TRN-01057,2022-2023 (Training),48,25215,92681,12,149,3,Salaried,M,Indian,7,3.6756,0.6175,1,0
TRN-01058,2022-2023 (Training),54,21138,12903,12,227,2,Self-Employed,F,Chinese,15,0.6104,0.6298,1,0
TRN-01059,2022-2023 (Training),25,108240,31863,12,157,4,Contract,F,Malay,4,0.2944,0.7407,1,0
TRN-01060,2022-2023 (Training),43,58604,48381,36,155,1,Contract,F,Chinese,5,0.2752,0.8085,1,0
TRN-01061,2022-2023 (Training),23,25575,33548,36,150,4,Salaried,M,Chinese,9,0.4372,0.5705,1,0
TRN-01062,2022-2023 (Training),31,37576,16467,24,224,2,Contract,F,Indian,3,0.2191,0.7099,1,0
TRN-01063,2022-2023 (Training),26,99613,62954,36,3,4,Salaried,F,Chinese,16,0.2107,0.8407,1,0
TRN-01064,2022-2023 (Training),31,41486,28901,36,130,0,Self-Employed,M,Malay,16,0.2322,0.6852,1,0
TRN-01065,2022-2023 (Training),54,40042,28301,12,60,2,Salaried,F,Chinese,19,0.7068,0.7435,1,0
TRN-01066,2022-2023 (Training),59,30675,129686,24,95,4,Self-Employed,M,Malay,25,2.1139,0.5969,1,1
TRN-01067,2022-2023 (Training),34,26502,90180,60,3,3,Salaried,M,Malay,9,0.6806,0.5516,1,1
TRN-01068,2022-2023 (Training),52,99707,74903,36,64,2,Self-Employed,M,Chinese,20,0.2504,0.797,1,1
TRN-01069,2022-2023 (Training),57,133832,108955,84,139,0,Self-Employed,F,Indian,1,0.1163,0.7815,1,0
TRN-01070,2022-2023 (Training),66,27143,24755,36,140,3,Salaried,M,Chinese,17,0.304,0.8268,1,0
TRN-01071,2022-2023 (Training),45,113887,64817,60,161,2,Salaried,M,Malay,12,0.1138,0.99,1,0
TRN-01072,2022-2023 (Training),36,36591,7093,12,123,3,Self-Employed,M,Chinese,9,0.1938,0.6637,1,0
TRN-01073,2022-2023 (Training),50,67520,101319,24,186,2,Salaried,M,Chinese,22,0.7503,0.7092,1,0
TRN-01074,2022-2023 (Training),29,114248,27940,12,92,2,Salaried,M,Chinese,5,0.2446,0.963,1,0
TRN-01075,2022-2023 (Training),26,44934,133714,48,200,1,Self-Employed,F,Chinese,15,0.7439,0.5928,1,0
TRN-01076,2022-2023 (Training),50,40264,96544,36,30,4,Contract,F,Chinese,26,0.7993,0.6141,1,0
TRN-01077,2022-2023 (Training),25,79272,89437,84,70,2,Salaried,M,Chinese,13,0.1612,0.8417,1,0
TRN-01078,2022-2023 (Training),33,25185,97969,48,140,0,Salaried,M,Chinese,19,0.9725,0.8239,1,1
TRN-01079,2022-2023 (Training),66,97561,112001,36,181,4,Salaried,F,Chinese,3,0.3827,0.781,1,0
TRN-01080,2022-2023 (Training),23,53406,92725,48,1,1,Salaried,M,Chinese,2,0.4341,0.5451,1,1
TRN-01081,2022-2023 (Training),48,34660,120784,60,160,4,Salaried,F,Chinese,13,0.697,0.8231,1,1
TRN-01082,2022-2023 (Training),52,34115,115675,36,49,4,Self-Employed,M,Chinese,7,1.1302,0.4368,0,1
TRN-01083,2022-2023 (Training),57,21373,99266,84,134,2,Self-Employed,M,Chinese,9,0.6635,0.526,1,1
TRN-01084,2022-2023 (Training),57,35535,14236,36,145,0,Salaried,M,Indian,22,0.1335,0.7833,1,0
TRN-01085,2022-2023 (Training),47,41838,77597,48,178,2,Self-Employed,M,Chinese,10,0.4637,0.5718,1,0
TRN-01086,2022-2023 (Training),64,25931,139974,24,7,0,Salaried,M,Chinese,1,2.699,0.6254,1,0
TRN-01087,2022-2023 (Training),48,47701,104656,48,54,0,Salaried,M,Chinese,22,0.5485,0.6742,1,0
TRN-01088,2022-2023 (Training),26,65104,39364,36,203,3,Salaried,M,Chinese,16,0.2015,0.7432,1,0
TRN-01089,2022-2023 (Training),41,43127,112071,36,42,2,Salaried,M,Malay,11,0.8662,0.797,1,0
TRN-01090,2022-2023 (Training),32,72957,99410,24,186,1,Salaried,M,Chinese,24,0.6813,0.7109,1,1
TRN-01091,2022-2023 (Training),31,30203,148092,12,29,4,Self-Employed,F,Chinese,8,4.9032,0.6487,1,0
TRN-01092,2022-2023 (Training),61,89503,63473,24,58,3,Self-Employed,F,Chinese,26,0.3546,0.6789,1,1
TRN-01093,2022-2023 (Training),59,52737,49153,12,8,1,Self-Employed,F,Chinese,13,0.932,0.5677,1,1
TRN-01094,2022-2023 (Training),27,123890,43502,84,219,2,Salaried,F,Chinese,16,0.0502,0.9406,1,0
TRN-01095,2022-2023 (Training),29,208674,20675,36,67,0,Salaried,M,Chinese,3,0.033,0.8698,1,0
TRN-01096,2022-2023 (Training),44,36969,123384,60,166,2,Contract,F,Chinese,13,0.6675,0.5952,1,0
TRN-01097,2022-2023 (Training),47,37894,83229,60,80,2,Salaried,F,Chinese,17,0.4393,0.6419,1,0
TRN-01098,2022-2023 (Training),67,42287,94049,48,138,3,Self-Employed,M,Chinese,21,0.556,0.4495,0,1
TRN-01099,2022-2023 (Training),64,70082,94157,24,122,1,Self-Employed,M,Chinese,6,0.6718,0.7156,1,1
TRN-01100,2022-2023 (Training),33,108616,110711,24,129,3,Self-Employed,F,Chinese,10,0.5096,0.5964,1,1
TRN-01101,2022-2023 (Training),47,33133,115090,60,22,1,Salaried,F,Chinese,9,0.6947,0.5173,1,0
TRN-01102,2022-2023 (Training),34,61620,98321,12,190,3,Contract,M,Chinese,18,1.5956,0.6755,1,1
TRN-01103,2022-2023 (Training),61,45181,31465,24,21,4,Self-Employed,M,Other,17,0.3482,0.7591,1,0
TRN-01104,2022-2023 (Training),39,71030,37286,12,188,0,Salaried,M,Chinese,7,0.5249,0.6614,1,1
TRN-01105,2022-2023 (Training),46,121257,59795,12,153,0,Self-Employed,M,Malay,2,0.4931,0.5804,1,0
TRN-01106,2022-2023 (Training),54,42438,113139,12,139,0,Salaried,F,Chinese,11,2.666,0.7315,1,0
TRN-01107,2022-2023 (Training),61,17999,108845,12,159,4,Salaried,M,Chinese,18,6.0473,0.7993,1,0
TRN-01108,2022-2023 (Training),64,76599,54986,48,8,4,Contract,M,Chinese,3,0.1795,0.6972,1,0
TRN-01109,2022-2023 (Training),33,29743,80396,48,234,0,Salaried,M,Chinese,14,0.6758,0.6766,1,0
TRN-01110,2022-2023 (Training),65,44987,60178,60,196,0,Salaried,M,Chinese,20,0.2675,0.99,1,0
TRN-01111,2022-2023 (Training),57,78607,15745,48,89,1,Salaried,M,Chinese,13,0.0501,0.9833,1,0
TRN-01112,2022-2023 (Training),25,58596,84637,84,198,1,Salaried,F,Chinese,23,0.2063,0.9619,1,0
TRN-01113,2022-2023 (Training),26,46118,141100,24,220,2,Salaried,F,Indian,17,1.5298,0.8174,1,0
TRN-01114,2022-2023 (Training),58,34699,53566,84,32,3,Unemployed,F,Malay,22,0.2205,0.6345,1,0
TRN-01115,2022-2023 (Training),29,8604,48722,48,151,1,Salaried,F,Chinese,11,1.4157,0.7737,1,0
TRN-01116,2022-2023 (Training),63,74532,91623,24,88,1,Self-Employed,F,Malay,7,0.6147,0.6616,1,1
TRN-01117,2022-2023 (Training),49,42117,116074,24,94,1,Self-Employed,F,Chinese,3,1.378,0.6685,1,0
TRN-01118,2022-2023 (Training),52,121540,79974,12,220,1,Salaried,F,Malay,3,0.658,0.6496,1,1
TRN-01119,2022-2023 (Training),30,62243,89084,60,68,4,Salaried,F,Chinese,2,0.2862,0.6607,1,0
TRN-01120,2022-2023 (Training),50,35430,122353,12,37,2,Salaried,F,Chinese,21,3.4534,0.8167,1,0
TRN-01121,2022-2023 (Training),35,92978,109417,12,236,1,Contract,F,Chinese,16,1.1768,0.8256,1,1
TRN-01122,2022-2023 (Training),61,97799,73099,84,138,3,Salaried,M,Chinese,23,0.1068,0.8297,1,0
TRN-01123,2022-2023 (Training),62,42983,144570,48,159,1,Self-Employed,M,Indian,11,0.8409,0.771,1,1
TRN-01124,2022-2023 (Training),43,100326,30107,84,63,4,Contract,F,Chinese,14,0.0429,0.9228,1,0
TRN-01125,2022-2023 (Training),32,35130,138768,48,71,0,Self-Employed,F,Chinese,3,0.9875,0.5987,1,0
TRN-01126,2022-2023 (Training),44,53948,58839,84,19,0,Self-Employed,F,Chinese,7,0.1558,0.9067,1,0
TRN-01127,2022-2023 (Training),22,69067,94241,24,33,2,Unemployed,F,Chinese,8,0.6822,0.4706,1,1
TRN-01128,2022-2023 (Training),67,78501,28397,48,110,0,Salaried,F,Malay,13,0.0904,0.884,1,0
TRN-01129,2022-2023 (Training),58,71176,12704,48,41,1,Self-Employed,M,Malay,19,0.0446,0.8525,1,0
TRN-01130,2022-2023 (Training),42,40151,21442,84,135,4,Salaried,M,Chinese,11,0.0763,0.8829,1,0
TRN-01131,2022-2023 (Training),47,94487,134576,36,65,2,Salaried,M,Chinese,1,0.4748,0.6029,1,0
TRN-01132,2022-2023 (Training),67,45494,14765,24,20,1,Salaried,M,Chinese,19,0.1623,0.99,1,0
TRN-01133,2022-2023 (Training),57,34842,120828,24,78,0,Salaried,F,Chinese,13,1.7339,0.6741,1,0
TRN-01134,2022-2023 (Training),44,35150,15002,36,69,3,Salaried,M,Chinese,22,0.1423,0.8757,1,1
TRN-01135,2022-2023 (Training),22,156998,16390,84,4,1,Salaried,M,Chinese,17,0.0149,0.9368,1,0
TRN-01136,2022-2023 (Training),61,31407,11641,84,66,3,Salaried,M,Chinese,9,0.0529,0.8382,1,0
TRN-01137,2022-2023 (Training),36,106402,116119,24,234,3,Salaried,F,Chinese,19,0.5457,0.6306,1,0
TRN-01138,2022-2023 (Training),42,24803,20624,84,170,2,Self-Employed,M,Chinese,19,0.1188,0.8204,1,1
TRN-01139,2022-2023 (Training),30,65692,14966,60,15,4,Salaried,F,Chinese,23,0.0456,0.8123,1,0
TRN-01140,2022-2023 (Training),30,58585,76301,60,98,0,Salaried,M,Chinese,23,0.2605,0.9879,1,0
TRN-01141,2022-2023 (Training),31,129668,120123,36,72,0,Self-Employed,M,Chinese,6,0.3088,0.7231,1,1
TRN-01142,2022-2023 (Training),47,33102,83183,48,34,1,Salaried,F,Chinese,7,0.6282,0.7142,1,1
TRN-01143,2022-2023 (Training),62,28046,9959,60,82,0,Contract,F,Chinese,5,0.071,0.8429,1,0
TRN-01144,2022-2023 (Training),56,45710,55802,84,170,2,Contract,F,Malay,8,0.1744,0.7469,1,0
TRN-01145,2022-2023 (Training),46,133103,129125,36,109,0,Salaried,F,Indian,26,0.3234,0.8659,1,0
TRN-01146,2022-2023 (Training),47,28839,128795,60,225,1,Unemployed,F,Malay,14,0.8932,0.3966,0,0
TRN-01147,2022-2023 (Training),32,10372,32215,12,38,0,Self-Employed,F,Chinese,18,3.106,0.5386,1,0
TRN-01148,2022-2023 (Training),59,50810,60046,36,9,4,Salaried,M,Chinese,21,0.3939,0.5604,1,0
TRN-01149,2022-2023 (Training),23,86657,99593,24,201,3,Self-Employed,F,Chinese,27,0.5746,0.6492,1,0
TRN-01150,2022-2023 (Training),28,26681,84036,60,147,3,Self-Employed,F,Chinese,25,0.6299,0.4299,0,1
TRN-01151,2022-2023 (Training),39,81532,114864,24,0,3,Self-Employed,F,Chinese,20,0.7044,0.5712,1,1
TRN-01152,2022-2023 (Training),48,26329,125333,36,5,4,Self-Employed,F,Other,24,1.5868,0.468,1,0
TRN-01153,2022-2023 (Training),55,44894,21772,60,180,2,Salaried,M,Chinese,3,0.097,0.9362,1,0
TRN-01154,2022-2023 (Training),48,77003,56943,24,173,1,Unemployed,M,Chinese,22,0.3697,0.5202,1,0
TRN-01155,2022-2023 (Training),38,24041,73868,48,65,4,Contract,F,Malay,8,0.7681,0.5548,1,0
TRN-01156,2022-2023 (Training),64,54661,54855,48,37,1,Self-Employed,M,Chinese,14,0.2509,0.846,1,0
TRN-01157,2022-2023 (Training),65,101618,106124,12,160,2,Salaried,F,Chinese,25,1.0443,0.6553,1,1
TRN-01158,2022-2023 (Training),45,65144,62205,84,66,4,Salaried,F,Malay,14,0.1364,0.7482,1,0
TRN-01159,2022-2023 (Training),46,31812,141031,36,99,0,Self-Employed,F,Chinese,7,1.4778,0.6403,1,1
TRN-01160,2022-2023 (Training),28,121933,30874,84,76,2,Contract,F,Chinese,6,0.0362,0.8172,1,0
TRN-01161,2022-2023 (Training),27,72768,136007,84,34,3,Contract,M,Chinese,27,0.267,0.8572,1,0
TRN-01162,2022-2023 (Training),45,16054,6301,24,206,4,Contract,F,Chinese,6,0.1962,0.682,1,1
TRN-01163,2022-2023 (Training),54,82334,63017,12,44,2,Salaried,M,Chinese,12,0.7654,0.8072,1,1
TRN-01164,2022-2023 (Training),50,34793,48319,36,149,2,Contract,M,Chinese,22,0.4629,0.6666,1,0
TRN-01165,2022-2023 (Training),64,55156,27455,48,234,4,Salaried,F,Chinese,15,0.1244,0.8487,1,0
TRN-01166,2022-2023 (Training),43,89751,140184,84,67,3,Salaried,M,Chinese,26,0.2231,0.6884,1,0
TRN-01167,2022-2023 (Training),47,35250,62033,24,16,3,Salaried,F,Malay,25,0.8799,0.6914,1,0
TRN-01168,2022-2023 (Training),49,18263,111924,84,4,2,Contract,M,Chinese,19,0.8755,0.6588,1,1
TRN-01169,2022-2023 (Training),42,120973,37735,60,212,1,Contract,F,Malay,4,0.0624,0.8243,1,0
TRN-01170,2022-2023 (Training),28,98592,77781,48,56,2,Salaried,M,Chinese,3,0.1972,0.8593,1,0
TRN-01171,2022-2023 (Training),38,46520,131031,84,215,4,Salaried,F,Indian,13,0.4024,0.8365,1,0
TRN-01172,2022-2023 (Training),41,81801,133305,60,94,4,Unemployed,F,Chinese,25,0.3259,0.5344,1,0
TRN-01173,2022-2023 (Training),62,39275,113049,60,167,4,Salaried,F,Chinese,16,0.5757,0.5657,1,0
TRN-01174,2022-2023 (Training),41,51957,10630,24,29,3,Salaried,M,Malay,13,0.1023,0.7323,1,0
TRN-01175,2022-2023 (Training),43,44955,70488,24,169,0,Salaried,F,Indian,21,0.784,0.876,1,0
TRN-01176,2022-2023 (Training),49,40240,139278,60,6,4,Self-Employed,M,Indian,10,0.6922,0.4679,1,1
TRN-01177,2022-2023 (Training),61,60814,61289,12,123,4,Contract,F,Chinese,13,1.0078,0.7128,1,1
TRN-01178,2022-2023 (Training),28,23744,23953,84,198,1,Salaried,F,Chinese,8,0.1441,0.8579,1,1
TRN-01179,2022-2023 (Training),22,42152,105932,60,90,1,Salaried,M,Chinese,12,0.5026,0.7701,1,0
TRN-01180,2022-2023 (Training),53,59200,146140,60,215,2,Salaried,M,Chinese,8,0.4937,0.7222,1,0
TRN-01181,2022-2023 (Training),34,147688,83930,24,146,2,Salaried,M,Chinese,9,0.2841,0.877,1,0
TRN-01182,2022-2023 (Training),51,24330,6067,84,168,2,Salaried,F,Chinese,10,0.0356,0.9449,1,0
TRN-01183,2022-2023 (Training),44,66992,55658,36,161,4,Contract,M,Indian,7,0.2769,0.698,1,0
TRN-01184,2022-2023 (Training),40,71545,57165,48,149,1,Self-Employed,F,Indian,3,0.1998,0.8116,1,0
TRN-01185,2022-2023 (Training),53,15898,85781,24,51,2,Unemployed,F,Malay,5,2.6979,0.4538,1,1
TRN-01186,2022-2023 (Training),51,62712,145931,84,218,1,Contract,F,Chinese,3,0.3324,0.7252,1,0
TRN-01187,2022-2023 (Training),50,83130,34164,84,5,4,Salaried,M,Chinese,18,0.0587,0.9732,1,0
TRN-01188,2022-2023 (Training),66,69786,109946,12,201,4,Salaried,M,Chinese,19,1.5755,0.6799,1,0
TRN-01189,2022-2023 (Training),50,46613,132580,48,108,2,Self-Employed,F,Malay,10,0.7111,0.5746,1,1
TRN-01190,2022-2023 (Training),51,59870,104251,24,94,4,Salaried,F,Chinese,9,0.8706,0.8276,1,0
TRN-01191,2022-2023 (Training),37,54279,25773,24,152,4,Self-Employed,M,Chinese,25,0.2374,0.639,1,0
TRN-01192,2022-2023 (Training),61,17788,38939,36,65,1,Salaried,M,Malay,24,0.7297,0.71,1,0
TRN-01193,2022-2023 (Training),40,55049,142186,12,9,0,Self-Employed,M,Malay,7,2.5829,0.5512,1,1
TRN-01194,2022-2023 (Training),39,39330,103475,12,201,3,Salaried,M,Indian,1,2.6309,0.6419,1,0
TRN-01195,2022-2023 (Training),22,32115,17818,84,25,2,Salaried,F,Chinese,25,0.0793,0.9319,1,0
TRN-01196,2022-2023 (Training),35,217723,14335,84,132,0,Self-Employed,F,Chinese,10,0.0094,0.8333,1,0
TRN-01197,2022-2023 (Training),23,103940,60008,24,213,2,Salaried,M,Indian,2,0.2887,0.8272,1,0
TRN-01198,2022-2023 (Training),49,24585,76745,36,67,0,Salaried,M,Chinese,6,1.0405,0.8773,1,0
TRN-01199,2022-2023 (Training),51,60353,8577,24,97,4,Self-Employed,M,Malay,26,0.0711,0.7351,1,1
TRN-01200,2022-2023 (Training),59,117573,78916,60,70,2,Salaried,F,Other,21,0.1342,0.9259,1,0
TRN-01201,2022-2023 (Training),25,19975,140148,84,49,0,Contract,F,Chinese,6,1.0023,0.6487,1,1
TRN-01202,2022-2023 (Training),22,51338,64314,60,16,3,Salaried,M,Other,24,0.2506,0.8043,1,0
