application_id,period,age,income_sgd,loan_amount_sgd,loan_tenure_months,credit_history_months,num_existing_loans,employment_status,gender,ethnicity,postal_district,debt_to_income,model_score,approved,actual_default
LIV-00804,2025-2026 (Live),40,60090,151094,48,87,3,Salaried,F,Chinese,26,0.6286,0.7107,1,1
LIV-00805,2025-2026 (Live),30,31588,136432,48,50,5,Contract,F,Chinese,19,1.0798,0.4779,1,0
LIV-00806,2025-2026 (Live),57,20482,114930,36,184,5,Unemployed,M,Chinese,23,1.8704,0.2149,0,0
LIV-00807,2025-2026 (Live),36,86434,61370,60,132,0,Salaried,M,Chinese,17,0.142,0.8199,1,0
LIV-00808,2025-2026 (Live),44,87744,27445,36,202,1,Salaried,M,Malay,1,0.1043,0.9182,1,0
LIV-00809,2025-2026 (Live),42,60926,45489,60,51,0,Self-Employed,F,Malay,21,0.1493,0.9481,1,0
LIV-00810,2025-2026 (Live),60,54525,25335,60,215,3,Unemployed,F,Malay,13,0.0929,0.4949,1,0
LIV-00811,2025-2026 (Live),26,8820,141878,48,192,5,Self-Employed,M,Malay,27,4.0215,0.4636,1,1
LIV-00812,2025-2026 (Live),43,92415,49835,36,139,4,Salaried,M,Chinese,25,0.1798,0.7428,1,0
LIV-00813,2025-2026 (Live),52,57362,55121,60,101,5,Salaried,M,Malay,11,0.1922,0.627,1,0
LIV-00814,2025-2026 (Live),36,96092,165156,36,150,1,Contract,M,Malay,12,0.5729,0.4617,1,1
LIV-00815,2025-2026 (Live),49,19541,111084,36,119,4,Salaried,F,Chinese,24,1.8949,0.6081,1,0
LIV-00816,2025-2026 (Live),59,64636,73251,48,51,3,Salaried,F,Indian,2,0.2833,0.7213,1,0
LIV-00817,2025-2026 (Live),36,62027,55347,60,107,1,Salaried,F,Other,24,0.1785,0.8503,1,0
LIV-00818,2025-2026 (Live),40,4559,36680,36,216,2,Salaried,M,Chinese,10,2.6819,0.6164,1,1
LIV-00819,2025-2026 (Live),56,39600,19609,48,190,3,Salaried,F,Other,9,0.1238,0.7152,1,0
LIV-00820,2025-2026 (Live),39,42040,44985,36,75,5,Salaried,M,Chinese,16,0.3567,0.4733,1,0
LIV-00821,2025-2026 (Live),31,22481,81068,60,130,3,Salaried,F,Indian,4,0.7212,0.5246,1,0
LIV-00822,2025-2026 (Live),36,57432,81029,84,151,0,Salaried,M,Malay,16,0.2016,0.99,1,1
LIV-00823,2025-2026 (Live),45,48925,39571,60,217,4,Unemployed,F,Indian,25,0.1618,0.4355,0,1
LIV-00824,2025-2026 (Live),41,27673,43655,36,78,5,Salaried,F,Chinese,4,0.5258,0.5832,1,1
LIV-00825,2025-2026 (Live),58,29850,17324,36,94,5,Contract,M,Chinese,24,0.1935,0.721,1,0
LIV-00826,2025-2026 (Live),32,14266,27267,12,234,1,Contract,F,Chinese,23,1.9113,0.689,1,0
LIV-00827,2025-2026 (Live),30,56298,170648,48,169,5,Self-Employed,M,Chinese,7,0.7578,0.5178,1,1
LIV-00828,2025-2026 (Live),26,51752,160094,48,148,1,Self-Employed,M,Chinese,15,0.7734,0.5536,1,1
LIV-00829,2025-2026 (Live),32,38841,123833,84,212,2,Salaried,M,Other,25,0.4555,0.6504,1,1
LIV-00830,2025-2026 (Live),60,35202,156654,48,118,1,Self-Employed,M,Chinese,24,1.1125,0.5546,1,0
LIV-00831,2025-2026 (Live),48,68386,170653,84,84,2,Contract,M,Chinese,11,0.3565,0.4657,1,0
LIV-00832,2025-2026 (Live),23,46545,118042,60,118,1,Contract,F,Chinese,10,0.5072,0.5567,1,0
LIV-00833,2025-2026 (Live),41,71988,173584,36,239,5,Salaried,M,Chinese,10,0.8038,0.7686,1,0
LIV-00834,2025-2026 (Live),42,48259,50719,12,152,0,Salaried,M,Chinese,6,1.051,0.8185,1,0
LIV-00835,2025-2026 (Live),51,76947,158546,60,11,5,Salaried,M,Indian,20,0.4121,0.3955,0,1
LIV-00836,2025-2026 (Live),22,73654,99864,48,47,3,Salaried,M,Malay,5,0.339,0.6816,1,0
LIV-00837,2025-2026 (Live),56,78484,150428,84,100,1,Unemployed,F,Chinese,20,0.2738,0.7184,1,1
LIV-00838,2025-2026 (Live),47,28444,117976,12,209,3,Salaried,F,Chinese,1,4.1477,0.5074,1,1
LIV-00839,2025-2026 (Live),53,65547,164724,48,73,4,Salaried,M,Chinese,22,0.6283,0.4722,1,0
LIV-00840,2025-2026 (Live),30,42263,164669,60,197,3,Self-Employed,F,Chinese,25,0.7793,0.4174,0,0
LIV-00841,2025-2026 (Live),61,38796,123679,60,184,4,Salaried,F,Malay,15,0.6376,0.5931,1,0
LIV-00842,2025-2026 (Live),42,30986,105764,48,28,1,Salaried,M,Indian,23,0.8533,0.7366,1,0
LIV-00843,2025-2026 (Live),37,52505,77022,36,156,0,Salaried,F,Chinese,26,0.489,0.5753,1,0
LIV-00844,2025-2026 (Live),33,11914,131521,24,220,0,Salaried,M,Chinese,14,5.5196,0.7418,1,1
LIV-00845,2025-2026 (Live),57,52754,45542,36,173,3,Self-Employed,M,Chinese,4,0.2878,0.6299,1,0
LIV-00846,2025-2026 (Live),58,52636,103474,48,237,0,Contract,M,Chinese,12,0.4915,0.6108,1,0
LIV-00847,2025-2026 (Live),48,84508,56864,60,8,4,Contract,M,Chinese,15,0.1346,0.7427,1,1
LIV-00848,2025-2026 (Live),28,46032,77419,60,31,0,Self-Employed,F,Chinese,17,0.3364,0.9129,1,1
LIV-00849,2025-2026 (Live),51,103109,44954,60,239,0,Self-Employed,M,Chinese,16,0.0872,0.8303,1,0
LIV-00850,2025-2026 (Live),45,32693,136345,36,140,5,Salaried,M,Chinese,15,1.3902,0.6359,1,1
LIV-00851,2025-2026 (Live),51,30270,65128,60,109,5,Salaried,M,Chinese,8,0.4303,0.4652,1,0
LIV-00852,2025-2026 (Live),41,119165,109497,84,180,0,Salaried,M,Chinese,12,0.1313,0.99,1,0
LIV-00853,2025-2026 (Live),67,29060,84134,24,74,2,Contract,F,Chinese,18,1.4476,0.6379,1,0
LIV-00854,2025-2026 (Live),61,9978,46752,60,97,2,Salaried,M,Chinese,14,0.9371,0.7015,1,0
LIV-00855,2025-2026 (Live),66,120354,28261,48,53,3,Salaried,M,Chinese,2,0.0587,0.7827,1,0
LIV-00856,2025-2026 (Live),49,126880,174592,36,123,5,Contract,F,Chinese,23,0.4587,0.5386,1,1
LIV-00857,2025-2026 (Live),25,38084,158641,36,115,1,Salaried,F,Malay,12,1.3885,0.451,1,0
LIV-00858,2025-2026 (Live),33,40533,94538,36,156,5,Salaried,M,Other,24,0.7775,0.5202,1,0
LIV-00859,2025-2026 (Live),24,30469,152461,60,178,1,Self-Employed,M,Chinese,2,1.0008,0.54,1,1
LIV-00860,2025-2026 (Live),58,142918,179589,36,203,4,Self-Employed,F,Chinese,18,0.4189,0.4366,0,1
LIV-00861,2025-2026 (Live),25,114674,123498,84,176,4,Unemployed,F,Chinese,4,0.1538,0.4213,0,0
LIV-00862,2025-2026 (Live),36,29644,179494,84,94,3,Contract,F,Chinese,25,0.865,0.431,0,1
LIV-00863,2025-2026 (Live),49,46342,125592,84,168,2,Salaried,F,Chinese,9,0.3872,0.675,1,0
LIV-00864,2025-2026 (Live),58,135845,94020,36,213,0,Salaried,F,Chinese,8,0.2307,0.8446,1,0
LIV-00865,2025-2026 (Live),30,161201,144857,36,217,2,Salaried,F,Chinese,7,0.2995,0.8561,1,0
LIV-00866,2025-2026 (Live),35,55540,178783,36,234,5,Salaried,F,Chinese,13,1.073,0.7556,1,1
LIV-00867,2025-2026 (Live),53,61392,12398,84,11,2,Salaried,M,Chinese,24,0.0288,0.8036,1,1
LIV-00868,2025-2026 (Live),24,43778,75511,24,34,5,Salaried,M,Malay,12,0.8624,0.5528,1,0
LIV-00869,2025-2026 (Live),39,30966,153497,48,112,3,Salaried,M,Other,12,1.2392,0.7194,1,0
LIV-00870,2025-2026 (Live),35,67667,84337,48,229,2,Salaried,M,Chinese,23,0.3116,0.7794,1,0
LIV-00871,2025-2026 (Live),46,130018,30882,84,3,1,Self-Employed,M,Malay,13,0.0339,0.7035,1,0
LIV-00872,2025-2026 (Live),60,25939,29433,84,44,2,Salaried,M,Chinese,19,0.1621,0.9466,1,0
LIV-00873,2025-2026 (Live),47,52776,148955,48,48,1,Salaried,F,Chinese,4,0.7056,0.5179,1,0
LIV-00874,2025-2026 (Live),27,51287,78750,48,201,4,Unemployed,F,Chinese,2,0.3839,0.2692,0,1
LIV-00875,2025-2026 (Live),47,19334,114062,36,126,4,Self-Employed,M,Indian,24,1.9665,0.4723,1,1
LIV-00876,2025-2026 (Live),62,47244,29174,60,145,5,Self-Employed,M,Chinese,13,0.1235,0.742,1,0
LIV-00877,2025-2026 (Live),22,41578,160564,24,45,3,Salaried,F,Chinese,11,1.9309,0.5706,1,0
LIV-00878,2025-2026 (Live),42,34968,167417,24,111,0,Salaried,F,Chinese,24,2.3939,0.6442,1,0
LIV-00879,2025-2026 (Live),35,114906,73351,60,210,2,Salaried,F,Chinese,27,0.1277,0.7263,1,0
LIV-00880,2025-2026 (Live),67,35520,85820,12,185,0,Salaried,F,Other,7,2.4161,0.7654,1,0
LIV-00881,2025-2026 (Live),29,25813,24813,48,14,1,Self-Employed,F,Indian,9,0.2403,0.6975,1,1
LIV-00882,2025-2026 (Live),46,72450,44681,24,57,0,Salaried,M,Chinese,27,0.3084,0.7645,1,1
LIV-00883,2025-2026 (Live),39,55947,30188,60,150,2,Salaried,F,Indian,7,0.1079,0.8088,1,0
LIV-00884,2025-2026 (Live),36,48968,44489,60,150,5,Salaried,F,Chinese,3,0.1817,0.7731,1,0
LIV-00885,2025-2026 (Live),63,73407,42149,36,84,0,Salaried,F,Chinese,24,0.1914,0.8393,1,0
LIV-00886,2025-2026 (Live),41,42709,153199,60,153,0,Salaried,M,Other,3,0.7174,0.5569,1,0
LIV-00887,2025-2026 (Live),37,37909,140827,60,236,0,Self-Employed,F,Chinese,1,0.743,0.5677,1,0
LIV-00888,2025-2026 (Live),28,28339,104027,84,161,3,Unemployed,M,Chinese,1,0.5244,0.1448,0,0
LIV-00889,2025-2026 (Live),50,80737,28984,60,124,0,Salaried,F,Chinese,20,0.0718,0.7891,1,0
LIV-00890,2025-2026 (Live),52,117065,121989,60,40,2,Self-Employed,F,Chinese,14,0.2084,0.6905,1,1
LIV-00891,2025-2026 (Live),50,210907,119912,48,204,5,Salaried,M,Chinese,2,0.1421,0.9172,1,0
LIV-00892,2025-2026 (Live),38,71862,177733,48,56,2,Self-Employed,F,Chinese,11,0.6183,0.5951,1,0
LIV-00893,2025-2026 (Live),26,146639,107722,48,24,0,Salaried,F,Other,10,0.1837,0.8484,1,0
LIV-00894,2025-2026 (Live),39,30493,72541,48,181,3,Salaried,M,Chinese,15,0.5947,0.6168,1,1
LIV-00895,2025-2026 (Live),35,26063,91872,36,43,1,Salaried,F,Chinese,11,1.175,0.737,1,0
LIV-00896,2025-2026 (Live),52,21378,141102,48,224,0,Salaried,M,Chinese,8,1.6501,0.4932,1,1
LIV-00897,2025-2026 (Live),39,46626,63305,48,219,3,Salaried,M,Chinese,1,0.3394,0.7469,1,1
LIV-00898,2025-2026 (Live),46,37065,46674,60,140,4,Self-Employed,M,Malay,6,0.2518,0.6443,1,0
LIV-00899,2025-2026 (Live),32,138602,43341,48,53,2,Salaried,F,Malay,20,0.0782,0.7882,1,1
LIV-00900,2025-2026 (Live),47,35610,124993,36,26,4,Contract,M,Chinese,8,1.17,0.4713,1,0
LIV-00901,2025-2026 (Live),26,37568,87253,36,7,2,Salaried,M,Chinese,19,0.7742,0.3482,0,1
LIV-00902,2025-2026 (Live),37,79298,97875,36,227,1,Salaried,M,Chinese,21,0.4114,0.6205,1,0
LIV-00903,2025-2026 (Live),29,94892,62297,48,170,5,Unemployed,M,Chinese,23,0.1641,0.4545,1,0
LIV-00904,2025-2026 (Live),34,65304,88934,60,119,3,Salaried,F,Chinese,17,0.2724,0.7652,1,1
LIV-00905,2025-2026 (Live),53,76370,162599,60,197,1,Unemployed,M,Chinese,14,0.4258,0.3019,0,1
LIV-00906,2025-2026 (Live),48,77216,132566,36,76,4,Salaried,F,Chinese,4,0.5723,0.6266,1,0
LIV-00907,2025-2026 (Live),47,166777,31759,48,83,3,Salaried,M,Chinese,2,0.0476,0.8186,1,0
LIV-00908,2025-2026 (Live),30,13800,34264,48,182,4,Self-Employed,M,Chinese,16,0.6207,0.4482,0,1
LIV-00909,2025-2026 (Live),28,30583,61875,84,191,0,Unemployed,F,Chinese,20,0.289,0.5338,1,0
LIV-00910,2025-2026 (Live),67,125896,178184,60,4,4,Salaried,F,Chinese,2,0.2831,0.6867,1,1
LIV-00911,2025-2026 (Live),29,43927,123068,60,58,1,Self-Employed,M,Chinese,11,0.5603,0.5146,1,1
LIV-00912,2025-2026 (Live),23,74605,21485,48,236,1,Salaried,F,Chinese,14,0.072,0.879,1,0
LIV-00913,2025-2026 (Live),39,9261,135642,48,154,0,Contract,F,Chinese,18,3.6616,0.4922,1,1
LIV-00914,2025-2026 (Live),57,28143,72355,48,18,3,Self-Employed,M,Chinese,10,0.6427,0.3906,0,1
LIV-00915,2025-2026 (Live),45,13664,150654,36,64,4,Contract,M,Other,23,3.6752,0.5324,1,0
LIV-00916,2025-2026 (Live),55,28745,156594,60,67,5,Salaried,F,Malay,24,1.0895,0.7001,1,1
LIV-00917,2025-2026 (Live),63,35666,30830,36,65,4,Contract,F,Other,12,0.2881,0.722,1,0
LIV-00918,2025-2026 (Live),59,53748,57293,60,235,4,Salaried,M,Chinese,11,0.2132,0.7679,1,0
LIV-00919,2025-2026 (Live),32,104124,104022,36,153,3,Salaried,F,Chinese,23,0.333,0.6323,1,0
LIV-00920,2025-2026 (Live),31,70913,45391,48,32,1,Unemployed,M,Chinese,9,0.16,0.6122,1,0
LIV-00921,2025-2026 (Live),50,66583,144339,60,235,0,Salaried,M,Chinese,24,0.4336,0.7568,1,0
LIV-00922,2025-2026 (Live),61,32678,156980,36,236,5,Self-Employed,M,Chinese,27,1.6013,0.3761,0,0
LIV-00923,2025-2026 (Live),27,20331,87234,36,165,3,Self-Employed,M,Chinese,16,1.4302,0.5848,1,1
LIV-00924,2025-2026 (Live),31,40079,161349,60,134,0,Salaried,M,Chinese,8,0.8052,0.6034,1,1
LIV-00925,2025-2026 (Live),51,25421,33628,24,220,2,Salaried,M,Chinese,22,0.6614,0.6932,1,0
LIV-00926,2025-2026 (Live),49,23815,145475,60,4,0,Salaried,M,Indian,5,1.2217,0.7137,1,0
LIV-00927,2025-2026 (Live),50,17109,152320,84,136,2,Contract,F,Chinese,15,1.2718,0.5107,1,0
LIV-00928,2025-2026 (Live),46,44972,75591,48,140,0,Salaried,M,Chinese,15,0.4202,0.6851,1,0
LIV-00929,2025-2026 (Live),57,47823,76911,60,237,2,Salaried,F,Other,17,0.3216,0.7938,1,0
LIV-00930,2025-2026 (Live),48,95752,88126,60,167,4,Self-Employed,F,Chinese,2,0.1841,0.5258,1,1
LIV-00931,2025-2026 (Live),55,98129,104339,48,47,5,Salaried,M,Chinese,13,0.2658,0.735,1,0
LIV-00932,2025-2026 (Live),55,65340,135995,60,45,3,Salaried,F,Indian,26,0.4163,0.4863,1,0
LIV-00933,2025-2026 (Live),53,272678,162639,36,63,4,Self-Employed,M,Malay,11,0.1988,0.6859,1,1
LIV-00934,2025-2026 (Live),65,28946,44142,36,191,1,Salaried,M,Chinese,1,0.5083,0.7972,1,1
LIV-00935,2025-2026 (Live),25,34499,85598,84,28,3,Salaried,M,Malay,9,0.3545,0.5796,1,0
LIV-00936,2025-2026 (Live),55,37594,14239,12,17,4,Contract,M,Chinese,4,0.3788,0.434,0,0
LIV-00937,2025-2026 (Live),37,36290,151481,36,157,0,Salaried,F,Chinese,16,1.3914,0.5567,1,1
LIV-00938,2025-2026 (Live),67,14953,85852,48,201,3,Unemployed,F,Chinese,16,1.4354,0.3337,0,1
LIV-00939,2025-2026 (Live),32,29313,132227,36,18,0,Self-Employed,F,Chinese,3,1.5036,0.6754,1,1
LIV-00940,2025-2026 (Live),36,56574,162742,36,175,4,Salaried,F,Chinese,26,0.9589,0.6346,1,1
LIV-00941,2025-2026 (Live),59,89541,89083,36,8,3,Salaried,F,Chinese,18,0.3316,0.4435,0,0
LIV-00942,2025-2026 (Live),51,18852,33650,36,212,4,Salaried,M,Chinese,7,0.595,0.5072,1,0
LIV-00943,2025-2026 (Live),48,20191,42312,24,0,1,Contract,F,Chinese,22,1.0478,0.5387,1,0
LIV-00944,2025-2026 (Live),37,23086,116676,60,232,4,Contract,F,Other,10,1.0108,0.7417,1,1
LIV-00945,2025-2026 (Live),22,59062,109562,36,217,5,Salaried,F,Chinese,10,0.6183,0.3809,0,1
LIV-00946,2025-2026 (Live),46,23690,97280,12,205,1,Self-Employed,M,Chinese,7,4.1064,0.6633,1,0
LIV-00947,2025-2026 (Live),49,17779,60307,48,38,4,Contract,M,Chinese,1,0.848,0.4791,1,0
LIV-00948,2025-2026 (Live),64,17483,123583,48,220,3,Self-Employed,F,Chinese,17,1.7672,0.4706,1,0
LIV-00949,2025-2026 (Live),35,37081,111817,60,54,0,Self-Employed,F,Other,26,0.6031,0.5553,1,1
LIV-00950,2025-2026 (Live),55,43575,45848,24,234,3,Salaried,M,Chinese,20,0.5261,0.6929,1,0
LIV-00951,2025-2026 (Live),25,74185,140598,36,51,4,Unemployed,F,Chinese,5,0.6317,0.2941,0,1
LIV-00952,2025-2026 (Live),35,68198,106907,36,198,5,Contract,F,Chinese,11,0.5225,0.4823,1,1
LIV-00953,2025-2026 (Live),37,87799,41853,48,63,4,Salaried,M,Chinese,2,0.1192,0.7236,1,0
LIV-00954,2025-2026 (Live),36,43131,90062,60,23,4,Salaried,M,Chinese,27,0.4176,0.5946,1,0
LIV-00955,2025-2026 (Live),55,25018,134292,60,26,2,Salaried,M,Chinese,10,1.0736,0.6895,1,1
LIV-00956,2025-2026 (Live),34,52452,50345,36,233,1,Self-Employed,M,Malay,14,0.3199,0.6628,1,0
LIV-00957,2025-2026 (Live),38,18610,151482,60,114,0,Salaried,M,Chinese,6,1.628,0.749,1,1
LIV-00958,2025-2026 (Live),49,59644,83249,48,65,1,Contract,F,Indian,2,0.3489,0.9676,1,1
LIV-00959,2025-2026 (Live),31,56055,144306,60,193,4,Contract,M,Chinese,7,0.5149,0.57,1,0
LIV-00960,2025-2026 (Live),38,96931,62628,84,118,4,Salaried,F,Chinese,10,0.0923,0.788,1,1
LIV-00961,2025-2026 (Live),29,81618,32158,84,61,1,Contract,F,Malay,18,0.0563,0.8981,1,1
LIV-00962,2025-2026 (Live),23,61785,39884,36,143,1,Salaried,M,Chinese,1,0.2152,0.8772,1,0
LIV-00963,2025-2026 (Live),22,14174,135063,48,139,5,Contract,M,Chinese,12,2.3822,0.474,1,0
LIV-00964,2025-2026 (Live),26,32769,107837,36,39,1,Salaried,F,Chinese,25,1.0969,0.8451,1,0
LIV-00965,2025-2026 (Live),56,65936,42362,48,217,2,Salaried,F,Chinese,4,0.1606,0.871,1,0
LIV-00966,2025-2026 (Live),43,113534,11920,36,9,1,Salaried,F,Malay,1,0.035,0.7631,1,0
LIV-00967,2025-2026 (Live),64,68130,76782,36,191,4,Salaried,F,Chinese,14,0.3757,0.6877,1,0
LIV-00968,2025-2026 (Live),37,18361,157051,48,54,0,Salaried,M,Chinese,24,2.1384,0.7204,1,0
LIV-00969,2025-2026 (Live),30,129458,97335,36,78,3,Self-Employed,M,Chinese,9,0.2506,0.5908,1,0
LIV-00970,2025-2026 (Live),57,46324,174219,36,239,5,Salaried,F,Other,22,1.2536,0.6542,1,1
LIV-00971,2025-2026 (Live),30,61084,10935,36,88,1,Self-Employed,M,Chinese,10,0.0597,0.7721,1,0
LIV-00972,2025-2026 (Live),35,64552,37731,24,3,1,Salaried,M,Chinese,12,0.2923,0.7844,1,0
LIV-00973,2025-2026 (Live),31,28770,48268,60,217,1,Salaried,M,Other,26,0.3355,0.8928,1,0
LIV-00974,2025-2026 (Live),43,25524,8098,84,126,5,Contract,M,Chinese,14,0.0453,0.6839,1,0
LIV-00975,2025-2026 (Live),37,51566,23428,60,22,0,Salaried,M,Malay,12,0.0909,0.9249,1,0
LIV-00976,2025-2026 (Live),62,25768,69580,48,100,1,Salaried,F,Chinese,20,0.6751,0.6417,1,1
LIV-00977,2025-2026 (Live),24,30638,34311,48,48,1,Contract,F,Chinese,2,0.28,0.7923,1,0
LIV-00978,2025-2026 (Live),49,35467,146230,60,105,5,Salaried,M,Indian,24,0.8246,0.6162,1,0
LIV-00979,2025-2026 (Live),51,13350,111690,24,3,1,Contract,M,Chinese,3,4.1831,0.4529,1,1
LIV-00980,2025-2026 (Live),50,67871,63303,48,128,0,Self-Employed,F,Chinese,13,0.2332,0.9499,1,1
LIV-00981,2025-2026 (Live),22,96095,124285,24,192,3,Contract,M,Indian,22,0.6467,0.4602,1,1
LIV-00982,2025-2026 (Live),49,62711,121803,24,166,5,Salaried,F,Chinese,6,0.9711,0.43,0,1
LIV-00983,2025-2026 (Live),43,11957,177360,60,130,5,Salaried,M,Chinese,17,2.9666,0.6916,1,0
LIV-00984,2025-2026 (Live),53,56897,122074,60,239,4,Salaried,M,Chinese,23,0.4291,0.5716,1,0
LIV-00985,2025-2026 (Live),32,90067,30412,24,56,0,Contract,M,Chinese,16,0.1688,0.9121,1,0
LIV-00986,2025-2026 (Live),47,32418,73384,36,58,1,Contract,M,Chinese,23,0.7546,0.6075,1,1
LIV-00987,2025-2026 (Live),52,53348,131733,36,111,2,Salaried,M,Malay,5,0.8231,0.6846,1,0
LIV-00988,2025-2026 (Live),41,62879,175021,60,206,0,Unemployed,M,Malay,18,0.5567,0.6119,1,1
LIV-00989,2025-2026 (Live),41,25346,136171,84,234,1,Unemployed,M,Malay,4,0.7675,0.3567,0,0
LIV-00990,2025-2026 (Live),54,24784,148119,60,117,5,Salaried,F,Chinese,23,1.1953,0.6157,1,1
LIV-00991,2025-2026 (Live),26,11934,160460,60,17,1,Salaried,M,Chinese,15,2.6891,0.7617,1,1
LIV-00992,2025-2026 (Live),62,30036,92999,36,148,4,Salaried,M,Malay,13,1.0321,0.6222,1,0
LIV-00993,2025-2026 (Live),24,24280,35588,48,55,0,Contract,F,Chinese,14,0.3664,0.5881,1,1
LIV-00994,2025-2026 (Live),65,36248,100522,36,179,0,Self-Employed,M,Chinese,22,0.9244,0.5549,1,1
LIV-00995,2025-2026 (Live),55,77825,100535,84,125,5,Contract,F,Other,9,0.1845,0.6493,1,0
LIV-00996,2025-2026 (Live),52,71910,177779,60,135,4,Salaried,M,Chinese,8,0.4944,0.5665,1,1
LIV-00997,2025-2026 (Live),63,20115,143045,36,24,5,Unemployed,F,Chinese,14,2.3705,0.3574,0,0
LIV-00998,2025-2026 (Live),28,34779,141045,24,159,2,Self-Employed,M,Chinese,21,2.0277,0.6556,1,1
LIV-00999,2025-2026 (Live),51,45979,98615,36,119,2,Salaried,M,Chinese,7,0.7149,0.6296,1,0
LIV-01000,2025-2026 (Live),39,7939,34333,36,69,3,Salaried,F,Indian,3,1.4415,0.692,1,0
LIV-01001,2025-2026 (Live),37,40767,85902,48,39,3,Contract,F,Chinese,4,0.5268,0.597,1,1
LIV-01002,2025-2026 (Live),34,36179,40292,84,83,4,Salaried,M,Chinese,23,0.1591,0.7354,1,0
LIV-01003,2025-2026 (Live),54,36245,165623,60,156,5,Self-Employed,F,Chinese,17,0.9139,0.5666,1,1
LIV-01004,2025-2026 (Live),28,52307,122600,24,196,0,Self-Employed,F,Chinese,9,1.1719,0.6876,1,0
LIV-01005,2025-2026 (Live),51,20278,156155,60,162,1,Salaried,F,Indian,23,1.5401,0.7115,1,0
LIV-01006,2025-2026 (Live),32,58326,131539,36,82,2,Self-Employed,M,Chinese,25,0.7517,0.5672,1,0
LIV-01007,2025-2026 (Live),27,47653,94110,36,102,5,Contract,M,Chinese,23,0.6583,0.4504,1,0
LIV-01008,2025-2026 (Live),42,111786,153860,48,203,0,Unemployed,F,Chinese,11,0.3441,0.5166,1,1
LIV-01009,2025-2026 (Live),53,42531,146924,60,160,5,Self-Employed,F,Chinese,21,0.6909,0.5043,1,0
LIV-01010,2025-2026 (Live),26,105723,152130,36,98,3,Self-Employed,F,Malay,1,0.4796,0.3708,0,1
LIV-01011,2025-2026 (Live),63,112829,105868,60,105,2,Salaried,M,Chinese,27,0.1877,0.7776,1,0
LIV-01012,2025-2026 (Live),50,53874,47498,60,101,1,Salaried,M,Chinese,12,0.1763,0.9323,1,0
LIV-01013,2025-2026 (Live),56,39894,45597,48,239,5,Contract,M,Malay,7,0.2857,0.6824,1,0
LIV-01014,2025-2026 (Live),33,27028,138248,24,173,3,Salaried,F,Chinese,26,2.5575,0.4217,0,0
LIV-01015,2025-2026 (Live),58,51114,111645,48,199,1,Salaried,F,Chinese,27,0.5461,0.6482,1,1
LIV-01016,2025-2026 (Live),67,136239,117148,36,229,3,Salaried,M,Chinese,9,0.2866,0.7494,1,0
LIV-01017,2025-2026 (Live),65,51609,103781,48,158,1,Salaried,M,Malay,3,0.5027,0.7005,1,0
LIV-01018,2025-2026 (Live),43,53628,96493,48,202,5,Self-Employed,F,Chinese,11,0.4498,0.5397,1,0
LIV-01019,2025-2026 (Live),32,115724,27689,24,67,2,Contract,M,Chinese,21,0.1196,0.8408,1,0
LIV-01020,2025-2026 (Live),44,139795,139192,48,167,5,Salaried,F,Chinese,10,0.2489,0.7625,1,1
LIV-01021,2025-2026 (Live),66,42341,168801,48,196,4,Salaried,M,Chinese,19,0.9967,0.5895,1,0
LIV-01022,2025-2026 (Live),31,55891,24025,60,41,1,Contract,F,Chinese,1,0.086,0.6779,1,1
LIV-01023,2025-2026 (Live),63,24273,167873,60,213,2,Salaried,F,Chinese,14,1.3832,0.6429,1,1
LIV-01024,2025-2026 (Live),45,49272,11450,48,171,0,Contract,F,Other,8,0.0581,0.7311,1,0
LIV-01025,2025-2026 (Live),67,60225,137635,84,16,0,Unemployed,F,Chinese,7,0.3265,0.5989,1,1
LIV-01026,2025-2026 (Live),37,42419,52166,48,147,3,Unemployed,M,Indian,10,0.3074,0.6506,1,0
LIV-01027,2025-2026 (Live),33,28114,19123,84,234,5,Salaried,F,Chinese,24,0.0972,0.8047,1,0
LIV-01028,2025-2026 (Live),53,25229,72547,60,115,5,Salaried,M,Chinese,12,0.5751,0.7132,1,0
LIV-01029,2025-2026 (Live),45,78228,36122,48,123,4,Contract,M,Chinese,19,0.1154,0.7957,1,0
LIV-01030,2025-2026 (Live),25,56438,33369,36,203,3,Self-Employed,M,Chinese,21,0.1971,0.5367,1,0
LIV-01031,2025-2026 (Live),63,44594,64915,48,180,5,Self-Employed,M,Chinese,7,0.3639,0.5113,1,0
LIV-01032,2025-2026 (Live),54,17840,24354,84,43,5,Salaried,M,Chinese,9,0.195,0.6868,1,0
LIV-01033,2025-2026 (Live),39,41243,31641,24,144,1,Salaried,M,Other,22,0.3836,0.5323,1,0
LIV-01034,2025-2026 (Live),38,33891,52356,48,26,4,Salaried,F,Chinese,19,0.3862,0.6795,1,1
LIV-01035,2025-2026 (Live),42,17111,80975,36,150,1,Self-Employed,M,Other,7,1.5774,0.7233,1,0
LIV-01036,2025-2026 (Live),22,81091,28616,60,57,5,Salaried,F,Chinese,16,0.0706,0.4679,1,0
LIV-01037,2025-2026 (Live),67,68923,10308,60,196,2,Salaried,F,Malay,7,0.0299,0.8135,1,0
LIV-01038,2025-2026 (Live),65,47807,95927,48,183,4,Self-Employed,F,Chinese,12,0.5016,0.5248,1,1
LIV-01039,2025-2026 (Live),46,15820,134506,48,91,0,Self-Employed,F,Chinese,3,2.1256,0.5558,1,0
